system:index,BAMod_bool,BAMod_class,BAS3_bool,BAS3_class,FinalBurn_class,Landsat_bool,Landsat_class,TM_bool,TM_class,comb,issubset_BAMod,issubset_BAS3,issubset_Landsat,issubset_TM,lat,lon,sampleID
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001d6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.35731215,151.1472277,712
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001d7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.35887284,131.5587357,469
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000695,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.36023286,154.5577265,1363
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001d8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.3619407,131.4529167,3052
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001d9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.3642951,150.6972152,406
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001da,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.36516463,135.3241477,1053
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000626,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.36568634,136.5058675,331
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001db,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.36813885,133.1172584,1625
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001dc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.36825924,133.6095431,822
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001dd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.36890135,136.3505659,793
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001de,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.37046204,151.9148709,2857
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000697,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.37270051,136.8655118,377
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000059c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.37280753,122.3416712,28
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000698,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.37412296,154.1795279,354
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001df,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.37971913,146.9536394,3023
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000059d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.38090079,145.2536338,14
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.38420499,173.9062967,1404
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.38664858,134.4925254,2715
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.39018464,156.7891053,1460
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000059e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.39069744,122.3572558,129
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.39115227,156.7732354,2301
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000059f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.39151346,145.2367428,1346
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.395161,145.2878218,135
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.39596364,127.6989824,894
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.40122092,137.1187932,781
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.40658968,132.8116227,3152
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41165076,141.9995915,1947
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41366627,142.5642385,1679
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001e9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41367519,138.6167435,2280
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ea,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41465619,142.0245491,1464
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001eb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41491036,146.5366688,512
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ec,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41592703,130.9105206,2888
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ed,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41613215,174.241902,2021
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ee,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.41803619,139.8973304,3285
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ef,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.42105946,132.9203935,3327
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.42336481,133.4666111,3160
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.42346737,146.7370697,2304
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.4253937,145.6083197,2636
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.42587975,155.6763545,765
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.42596001,122.238831,176
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.42654861,165.4404258,2344
1_1_1_2_2_1_2_1_2_000000000000000001f5,0,0,1,2,0,0,0,0,0,15,0,1,0,1,67.4285775,134.5511046,3020
1_2_1_1_1_1_2_2_1_1_2_00000000000000000514,1,1,0,0,0,0,0,0,0,14,1,1,1,0,67.42951391,145.2989963,1107
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.43027642,126.613985,1963
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.43362966,135.1876056,2889
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000699,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.43383478,153.9949925,223
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.43429853,122.1262699,119
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.43593056,126.4134458,442
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001f9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.43614906,127.8415175,1534
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.43718357,122.3602612,178
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a4,1,1,0,0,1,1,1,1,1,2,1,1,1,1,67.43720586,136.3920757,56
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001fa,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.44404167,153.7659017,2619
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000627,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.44405504,154.5983534,790
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001fb,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.4470248,150.5598303,1435
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.44727451,136.3399622,125
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.45155079,122.1906861,191
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000546,0,0,0,0,1,1,1,1,1,4,1,1,1,1,67.45283055,134.3247918,37
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001fc,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.45355739,165.5755008,1888
1_1_1_1_2_1_2_1_2_1_2_000000000000000001fd,0,0,1,2,0,0,0,0,0,15,1,1,1,1,67.45483269,133.5701826,1223
1_2_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000035,0,0,0,0,1,0,0,1,1,8,1,1,1,1,67.45555382,122.4279453,
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000547,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.45915356,134.3171133,93
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001fe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.45938989,137.6850634,2429
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000001ff,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.45955488,138.6429273,757
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000200,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.4604467,141.9022404,3108
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000201,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.46085248,130.5306409,2404
1_1_1_2_1_2_2_1_2_00000000000000000608,0,0,1,2,2,0,0,0,0,15,0,1,1,0,67.46118245,132.193997,1059
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.46396493,136.3567418,144
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005a8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.46519118,136.3186521,174
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000202,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.46601612,122.4761443,1638
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000203,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.46788448,134.6544532,1853
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000204,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.4713715,122.0400665,2895
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001b,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.47197347,134.1982024,133
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000205,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.47212062,142.515835,671
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000206,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.47505917,138.609435,2773
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000207,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.4759064,133.7578707,3322
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000208,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.47891629,163.9745275,2852
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000628,0,0,0,0,2,1,2,1,2,4,1,0,1,1,67.47914371,136.7740646,273
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000209,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48032091,146.6122327,3373
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000020a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48049036,132.9432018,1213
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000020b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48088276,164.0419759,3386
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000020c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48221157,134.6084576,573
1_1_1_1_2_2_2_1_2_0000000000000000020d,0,0,1,1,0,0,0,0,0,15,1,1,0,0,67.48298745,132.7822327,1757
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000020e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48359389,131.7830552,2981
1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_00000000000000000665,0,0,1,2,2,1,2,0,0,11,0,1,1,1,67.48387927,136.7931049,384
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000056,0,0,0,0,2,1,2,1,2,4,1,0,1,1,67.48471313,154.5453704,237
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000069b,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.48485582,154.1739228,225
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000020f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48573872,174.4776859,2173
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000210,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48610437,140.463449,602
1_1_1_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000036,0,0,1,1,1,0,0,1,1,7,1,1,1,1,67.48647001,134.4366573,108
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000211,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.48893589,147.40276,3140
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000212,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.49191457,132.8911463,2651
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000213,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.49204389,155.6872302,3019
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000214,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.49744386,125.8641649,930
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001c,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.49880834,136.0748508,102
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000215,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.50494853,133.5587495,413
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000216,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.50507784,135.6396336,2048
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000217,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.50628626,151.0703929,1382
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000218,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.50822151,133.5957422,754
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000219,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.5083419,147.4734635,3091
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.50934966,133.0941558,3166
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.51062496,131.0161389,2828
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.51071414,163.2706807,865
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001d,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.51450438,140.296692,197
1_1_1_1_1_1_1_2_2_1_1_1_2_00000000000000000515,1,2,1,2,0,0,0,0,0,13,1,1,1,0,67.51481652,137.7343275,20
1_2_1_1_1_2_1_2_1_1_2_00000000000000000516,1,1,0,0,0,0,0,0,0,14,1,1,0,1,67.51553443,136.3353782,15
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.51679636,135.8978378,141
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000548,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.51696135,134.3886908,72
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000057,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.51780412,150.7932866,235
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.51835704,132.1362963,3188
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.51896794,135.1189399,2617
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000021f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52000245,140.2438739,2759
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000220,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52193324,145.4943584,2702
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000549,0,0,0,0,1,1,1,1,1,4,1,0,1,1,67.52273142,135.0487091,92
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054a,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.52292762,140.3430176,136
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054b,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.52583496,140.5190406,51
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0,0,1,2,0,1,2,1,2,3,1,1,1,1,67.52634775,163.3449604,2948
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000221,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52659746,108.1771227,505
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000222,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52922387,134.3455311,2084
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000223,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52978126,134.8200196,897
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000224,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.52995517,155.2407806,2502
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000225,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.53273319,136.5110222,3038
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000226,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.53564052,131.1881621,2804
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000227,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.53617115,155.2438707,3223
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000228,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.54590537,137.8197773,2954
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000229,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.54885729,167.7923652,1292
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054c,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.5490312,142.6157233,9
2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000058,0,0,0,0,2,1,2,1,2,4,0,0,1,1,67.55018165,163.2776904,3134
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.5549841,137.0357692,2958
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.55517138,142.6615272,1269
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.55556824,151.0385371,2632
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.55592943,167.3032018,1804
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.55768631,164.0673838,85
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.55776658,163.4527592,920
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000022f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.56136061,167.7487195,2803
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000230,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.56147655,104.0356479,3376
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000231,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.56276523,130.5582293,2291
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000232,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.56379528,134.9722622,2231
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000233,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.56730906,141.1989331,2932
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000069c,1,2,0,0,2,1,2,1,2,2,1,1,1,1,67.56822763,163.006693,231
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000234,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.5706623,160.6129584,2066
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054d,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.57105916,135.2584161,107
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000235,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.57116618,140.289,2372
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000001e,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.57222298,140.5007271,95
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000069d,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.57723947,150.6159481,270
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000236,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.57852815,132.4367995,507
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000237,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58128388,139.5059061,2384
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000238,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58246554,165.3534287,1114
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000239,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58343762,139.5777422,1453
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58368733,151.0119832,1383
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58382111,145.2985994,3057
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.58907839,162.3288427,1597
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.59082189,142.5417646,2614
2_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000657,0,0,0,0,2,0,0,1,2,8,1,0,1,1,67.59656522,150.8264623,40
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.59833548,145.2501691,3014
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000023f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.60207667,153.5350496,1450
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000069f,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.60430622,163.0888475,347
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000240,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.60542991,134.9837712,1923
2_1_1_1_1_2_2_1_1_2_00000000000000000518,1,2,0,0,0,0,0,0,0,14,1,0,1,0,67.60617458,137.9158754,7
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000241,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.60622363,140.4021274,2117
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000629,0,0,0,0,2,1,2,1,2,4,1,1,1,1,67.60658482,150.6040334,290
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000242,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.60703519,151.8954292,503
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.60868059,136.7153471,106
1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000565,1,1,1,1,1,0,0,1,1,5,1,1,0,1,67.60953843,135.8453132,
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000243,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.61000049,133.1801495,916
1_2_1_1_1_2_2_1_1_2_00000000000000000519,1,1,0,0,0,0,0,0,0,14,1,1,0,0,67.61118661,144.9743514,995
