doy,lat,lon,status,fireid
145,67.3407,135.3303,3,19135002
145,67.3322,135.3385,3,19135002
145,67.3599,135.4084,3,19135002
145,67.3568,135.3861,3,19135002
145,67.3457,135.3361,3,19135002
145,67.3499,135.3452,3,19135002
145,68.6026,132.9419,2,19145001
145,68.5928,132.9143,2,19145001
145,68.5994,132.9286,2,19145001
145,68.5943,132.8726,2,19145001
145,67.6778,136.9192,2,19145003
145,69.0326,134.2677,3,19135005
145,68.5855,153.3323,1,19145004
145,68.5974,153.3485,2,19145004
146,67.8264,154.8799,1,19146001
146,67.8274,154.8762,2,19146001
146,69.0734,144.8346,1,19146003
146,67.8188,154.8976,2,19146001
146,67.8256,154.8627,2,19146001
146,68.3841,143.8388,1,19146002
146,68.3802,143.816,2,19146002
146,68.3939,143.8495,2,19146002
146,68.6144,133.0996,3,19145001
146,68.5366,132.8313,3,19145001
146,67.7124,136.9142,3,19145003
146,68.5271,132.8375,3,19145001
146,68.7224,153.9181,1,19146004
146,68.5434,155.135,1,19146005
146,67.6695,137.1465,3,19145003
146,67.6796,137.1485,3,19145003
146,67.6672,137.188,3,19145003
147,67.739,144.0994,1,19147003
147,67.7374,144.0933,2,19147003
147,67.6945,137.186,3,19145003
147,67.6987,137.1773,3,19145003
147,65.3452,146.9023,1,19147004
147,68.3022,139.2596,1,19147002
147,68.2877,139.2578,2,19147002
147,68.3036,139.1908,2,19147002
147,68.7689,151.3609,1,19147001
147,68.7632,151.3347,2,19147001
147,68.7592,152.015,1,19147007
147,65.3379,146.9,2,19147004
147,67.6773,137.1738,3,19145003
147,67.7082,137.0934,3,19145003
147,67.6905,137.0454,3,19145003
147,67.7095,137.0821,3,19145003
147,68.2921,139.2614,2,19147002
147,68.2878,139.1951,2,19147002
147,68.7676,151.3594,2,19147001
147,68.7694,151.3562,2,19147001
147,68.3804,144.5226,1,19147008
147,67.7309,144.0821,2,19147003
147,68.0185,144.5195,1,19147006
147,67.7802,133.4218,3,19140002
147,67.74,133.2995,3,19140002
147,67.7368,133.3221,3,19140002
147,68.3375,133.0794,1,19147005
147,67.7194,137.0376,3,19145003
147,67.7083,137.1038,3,19145003
147,67.6971,137.17,3,19145003
147,67.6934,137.1921,3,19145003
147,67.7221,136.9617,3,19145003
147,68.7706,134.342,3,19140006
147,67.2628,135.3237,3,19135002
147,68.2988,139.2159,2,19147002
147,68.2948,139.2388,2,19147002
147,67.6581,137.1708,3,19145003
147,67.6247,137.1322,3,19145003
147,67.6284,137.1102,3,19145003
147,67.6209,137.1542,3,19145003
147,67.6256,137.1859,3,19145003
147,68.0196,144.5092,2,19147006
147,67.6868,137.1987,3,19145003
147,67.721,137.0349,3,19145003
147,67.7143,136.9904,3,19145003
147,67.6173,137.1244,3,19145003
147,67.6206,137.1466,3,19145003
147,67.7328,133.299,3,19140002
147,68.3344,133.089,2,19147005
147,68.3305,133.0662,2,19147005
147,68.0007,144.4486,2,19147006
147,68.488,132.7292,3,19145001
147,65.7086,80.504,1,19147009
148,68.5694,155.2177,3,19146005
148,68.5568,155.1893,3,19146005
148,68.9203,150.1916,3,19145005
148,68.493,151.4588,1,19148002
148,68.4764,151.4387,2,19148002
148,68.4681,151.4286,2,19148002
148,68.0733,151.6564,1,19148003
148,68.653,152.2821,1,19148004
148,68.6491,152.3049,2,19148004
148,68.8853,150.1712,3,19145005
148,68.567,155.218,3,19146005
148,68.5716,155.1943,3,19146005
148,68.5258,155.432,1,19148001
148,67.8154,154.7798,3,19146001
148,67.9891,144.4234,3,19147006
148,65.3489,143.6132,1,19148006
148,67.8099,154.7673,3,19146001
148,68.5242,155.4313,2,19148001
148,68.0696,151.6511,2,19148003
148,68.0663,151.6282,2,19148003
148,68.4635,151.4315,2,19148002
148,67.9874,144.4181,3,19147006
148,67.9828,144.3942,3,19147006
148,68.8802,150.2134,3,19145005
148,68.6203,133.0294,3,19145001
148,68.514,155.4613,2,19148001
148,67.8155,154.7509,3,19146001
148,68.4562,151.4265,2,19148002
148,67.9869,144.4108,3,19147006
148,67.988,144.4088,3,19147006
148,67.2543,144.422,1,19148005
148,69.1437,134.3477,3,19135005
148,69.1381,134.3737,3,19135005
148,67.9798,144.4181,3,19147006
148,67.251,144.3885,2,19148005
148,69.1344,134.3396,3,19135005
148,69.1445,134.3326,3,19135005
149,67.8215,154.734,3,19146001
149,67.8092,154.7385,3,19146001
149,68.4739,155.3811,3,19148001
149,68.5875,152.1129,1,19149003
149,68.5184,155.4108,3,19148001
149,67.814,154.734,3,19146001
149,67.8176,154.7193,3,19146001
149,66.2098,77.2235,1,19149001
149,66.1506,76.9515,1,19149002
149,66.2127,77.2412,2,19149001
149,66.1489,76.9705,2,19149002
149,66.214,77.2465,2,19149001
149,66.1516,76.9442,2,19149002
150,65.9154,111.495,1,19150001
150,65.9217,111.4684,2,19150001
150,65.9122,111.4859,2,19150001
153,66.686,138.7445,1,19153002
153,66.5272,133.3459,1,19153001
153,66.5246,133.3771,2,19153001
153,66.5308,133.3745,2,19153001
154,65.6735,132.6636,1,19154003
154,65.6683,132.635,2,19154003
154,65.665,132.6556,2,19154003
154,66.9122,129.8508,1,19154001
154,67.0146,129.8694,1,19154002
154,66.8564,129.7728,2,19154001
154,66.9035,129.8434,2,19154001
154,67.0525,129.8765,2,19154002
154,66.9001,129.8451,2,19154001
154,66.8512,129.7613,2,19154001
154,67.0163,129.8634,2,19154002
154,66.8956,129.8219,2,19154001
154,66.1452,76.936,3,19114002
154,65.905,77.2511,1,19154004
155,68.9996,140.9593,1,19155002
155,68.9751,140.9066,2,19155002
155,68.9721,140.9182,2,19155002
155,68.2372,142.7593,1,19155003
155,68.9941,140.9257,2,19155002
155,69.0075,140.9374,2,19155002
155,69.0025,140.9127,2,19155002
155,69.0405,141.0477,2,19155002
155,69.0504,141.0659,2,19155002
155,69.0092,140.9104,2,19155002
155,69.0038,140.9063,2,19155002
155,69.0367,141.0658,2,19155002
155,69.0006,140.9042,2,19155002
155,69.046,141.0595,2,19155002
155,66.1404,76.9644,3,19114002
155,65.0913,78.3353,1,19155001
155,65.0875,78.3347,2,19155001
155,66.1404,76.9599,3,19114002
156,69.0729,152.6338,1,19156001
156,69.0607,152.6477,2,19156001
158,66.7003,131.0188,1,19158002
158,66.7129,130.9877,2,19158002
158,66.7016,131.0258,2,19158002
158,66.7116,130.98,2,19158002
158,66.3814,76.8625,1,19158001
158,66.1443,76.9538,3,19114002
158,66.3813,76.8668,2,19158001
158,66.1448,76.9467,3,19114002
158,66.1422,76.9187,3,19114002
159,68.8046,152.2558,1,19159004
159,68.8052,152.244,2,19159004
159,68.9074,152.3457,1,19159006
159,68.8988,152.3368,2,19159006
159,65.8642,137.1311,1,19159003
159,65.863,137.1235,2,19159003
159,65.5722,146.5563,1,19159008
159,66.7097,137.9471,1,19159005
159,66.7072,137.9383,2,19159005
159,65.4583,144.5897,1,19159001
159,65.0082,143.0144,1,19159002
159,65.862,137.1747,2,19159003
159,65.8607,137.1661,2,19159003
159,65.4583,144.582,2,19159001
159,65.4484,144.5568,2,19159001
159,65.0065,143.019,2,19159002
159,65.4562,144.5871,2,19159001
159,65.0089,143.011,2,19159002
159,65.8626,137.1465,2,19159003
159,68.8107,152.2498,2,19159004
159,68.8069,152.2268,2,19159004
159,66.2353,132.6301,1,19159007
159,66.223,132.6098,2,19159007
159,65.8572,137.1381,2,19159003
159,66.1433,76.9553,3,19114002
159,66.1464,76.9342,3,19114002
159,65.0902,78.3456,3,19155001
159,66.1465,76.9613,3,19114002
159,66.1421,76.9385,3,19114002
159,66.1435,76.9509,3,19114002
159,66.1557,76.9521,3,19149002
160,66.1617,142.816,1,19160002
160,66.8071,79.6952,1,19160001
160,66.8057,79.6665,2,19160001
160,66.8035,79.6601,2,19160001
161,65.5468,146.6145,3,19159008
161,65.0909,78.3309,3,19155001
161,66.1475,76.9391,3,19114002
161,65.9117,77.2508,3,19154004
161,66.148,76.9503,3,19149002
161,67.2886,74.3133,1,19161001
162,65.5642,150.2061,1,19162001
162,65.5828,150.1142,2,19162001
162,65.568,150.1183,2,19162001
162,65.5547,150.131,2,19162001
162,65.5694,150.1269,2,19162001
162,65.574,150.104,2,19162001
162,65.5577,146.6525,3,19159008
162,65.586,150.1204,2,19162001
162,66.1444,76.9353,3,19114002
162,65.9082,77.255,3,19154004
162,66.1435,76.9272,3,19114002
162,66.1387,76.9507,3,19114002
162,66.1422,76.9567,3,19114002
162,66.1392,76.9352,3,19114002
162,65.9103,77.2385,3,19154004
162,66.1402,76.9364,3,19114002
162,66.1476,76.9629,3,19114002
162,65.9062,77.2333,3,19154004
162,66.1451,76.9319,3,19114002
162,66.1463,76.9531,3,19114002
163,65.702,162.0044,1,19163001
163,67.2293,144.3003,3,19148005
163,65.5752,150.2326,3,19162001
163,65.5779,150.2057,3,19162001
163,65.6976,161.9965,2,19163001
163,65.701,162.0172,2,19163001
163,67.2247,144.292,3,19148005
163,67.2298,144.2748,3,19148005
163,65.578,150.1883,3,19162001
163,65.5756,150.1535,3,19162001
163,65.5804,150.2229,3,19162001
163,65.5784,150.1956,3,19162001
163,67.2301,144.2565,3,19148005
163,67.2414,144.366,3,19148005
163,67.2329,144.2838,3,19148005
163,67.2452,144.3427,3,19148005
163,66.8036,79.6891,3,19160001
163,66.8103,79.6733,3,19160001
163,66.8065,79.6648,3,19160001
163,65.9073,77.2326,3,19154004
163,65.9046,77.2581,3,19154004
163,65.0876,78.3399,3,19155001
163,65.2303,78.2972,1,19163005
163,65.9062,77.2386,3,19154004
163,66.8037,79.7265,3,19160001
163,67.5039,86.4666,1,19163006
163,66.3801,76.8557,3,19158001
163,65.903,77.2472,3,19154004
163,65.9059,77.2447,3,19154004
163,66.3799,76.8705,3,19158001
163,65.0848,78.3068,3,19155001
163,65.0813,78.3119,3,19155001
163,66.672,165.009,1,19163004
163,66.6808,165.0415,2,19163004
163,65.5492,155.6418,1,19163002
163,65.5648,155.6661,2,19163002
163,65.5617,155.6456,2,19163002
163,65.5733,155.6586,2,19163002
163,65.662,162.2778,1,19163003
163,65.6646,162.3031,2,19163003
163,66.144,76.9552,3,19114002
163,65.9078,77.2336,3,19154004
163,66.1401,76.9334,3,19114002
163,66.8084,79.7261,3,19160001
164,65.5839,150.2078,3,19162001
164,65.7152,155.8388,1,19164002
164,65.592,155.7018,3,19163002
164,65.59,155.7516,3,19163002
164,65.5789,155.6991,3,19163002
164,65.5819,155.6936,3,19163002
164,65.5688,155.6909,3,19163002
164,65.5748,155.7303,3,19163002
164,65.5582,155.6823,3,19163002
164,65.5857,155.707,3,19163002
164,65.7242,155.8259,2,19164002
164,65.7079,155.7783,2,19164002
164,66.9667,157.2464,1,19164001
164,65.5432,150.2751,3,19162001
164,65.5396,150.2543,3,19162001
164,66.9657,157.2372,2,19164001
164,65.565,155.7353,3,19163002
164,69.3715,88.1152,3,19114003
164,66.8081,79.7343,3,19160001
164,66.1384,76.9368,3,19114002
164,65.908,77.2528,3,19154004
164,66.1433,76.9568,3,19114002
165,66.1452,167.2171,1,19165001
165,66.1398,167.216,2,19165001
165,65.9053,77.2377,3,19154004
165,65.8955,77.2314,3,19154004
165,66.1448,76.9504,3,19114002
166,68.4956,155.3129,3,19148001
166,66.6957,131.0538,3,19158002
166,65.6956,159.693,1,19166001
166,65.6929,159.6707,2,19166001
167,65.3304,164.3764,1,19167001
167,65.3346,164.3974,2,19167001
167,65.3303,164.3751,2,19167001
167,67.2839,74.2906,3,19161001
167,67.2898,74.2801,3,19161001
167,67.2846,74.3048,3,19161001
167,66.1452,76.9372,3,19114002
167,66.1426,76.9437,3,19114002
167,65.9027,77.2242,3,19154004
167,65.9053,77.2499,3,19154004
167,67.1598,125.5913,1,19167002
167,67.1719,125.5866,2,19167002
167,67.1634,125.5853,2,19167002
167,67.17,125.6164,2,19167002
167,67.1659,125.6027,2,19167002
167,66.149,76.959,3,19114002
167,66.1471,76.9509,3,19149002
167,66.1442,76.9721,3,19149002
168,67.1798,125.5944,3,19167002
168,67.1804,125.5782,3,19167002
168,67.1497,125.531,3,19167002
168,67.1856,125.6136,3,19167002
168,67.1885,125.5897,3,19167002
168,67.2064,125.6044,3,19167002
168,67.2034,125.6284,3,19167002
168,67.1974,125.5971,3,19167002
168,67.1945,125.621,3,19167002
168,66.1711,118.6572,1,19168001
168,66.1605,118.6521,2,19168001
168,66.1737,118.6251,2,19168001
168,67.1868,125.5939,3,19167002
168,67.1645,125.5927,3,19167002
168,67.2004,125.6068,3,19167002
168,67.1954,125.5823,3,19167002
168,66.1482,76.9505,3,19149002
168,65.9082,77.2456,3,19154004
168,67.2845,74.3039,3,19161001
168,66.3882,76.8656,3,19158001
168,65.0914,78.3362,3,19155001
168,66.3794,76.8585,3,19158001
168,67.2874,74.2778,3,19161001
168,66.1419,76.9578,3,19114002
168,66.1419,76.9531,3,19114002
168,65.8983,77.2446,3,19154004
168,66.3794,76.8505,3,19158001
168,65.0894,78.3375,3,19155001
168,67.3113,74.4015,3,19161001
168,65.9036,77.2372,3,19154004
168,66.136,76.9841,3,19114002
168,66.1343,76.9766,3,19114002
168,65.9029,77.2446,3,19154004
168,66.151,76.929,3,19114002
168,66.1528,76.9368,3,19149002
168,65.8956,77.2264,3,19154004
168,65.9041,77.2278,3,19154004
168,65.3768,130.2596,1,19168002
168,65.3741,130.2378,2,19168002
168,69.3699,88.1205,3,19114003
168,69.3639,88.0936,3,19114003
168,65.9079,77.2451,3,19154004
168,66.1422,76.9455,3,19114002
168,66.1479,76.9717,3,19149002
168,66.1511,76.9508,3,19149002
169,68.6842,138.0836,1,19169001
169,65.9093,77.2337,3,19154004
169,66.1411,76.9399,3,19114002
169,65.9089,77.2385,3,19154004
169,66.1486,76.9349,3,19114002
169,66.1491,76.9559,3,19114002
169,66.1468,76.94,3,19114002
169,66.1398,76.9688,3,19114002
169,66.3848,76.8792,3,19158001
170,68.3494,134.7625,1,19170001
170,68.302,137.3065,1,19170002
170,68.298,137.3292,2,19170002
170,67.1948,125.5904,3,19167002
170,67.1951,125.5831,3,19167002
170,67.1597,125.5712,3,19167002
170,66.1438,76.9552,3,19114002
170,66.1466,76.9307,3,19114002
170,67.0284,75.426,1,19170003
170,66.3811,76.8632,3,19158001
170,66.1308,76.8936,3,19114002
170,65.9037,77.2457,3,19154004
170,65.0871,78.3367,3,19155001
170,65.0901,78.3347,3,19155001
170,65.0842,78.3351,3,19155001
170,66.3839,76.8585,3,19158001
170,65.1747,78.1773,3,19163005
170,65.9036,77.2425,3,19154004
170,66.142,76.9261,3,19114002
170,66.1327,76.9636,3,19114002
170,66.1458,76.9223,3,19114002
170,65.8987,77.2487,3,19154004
170,66.3786,76.8587,3,19158001
170,66.3847,76.8472,3,19158001
170,66.1451,76.94,3,19114002
170,66.147,76.9361,3,19114002
170,68.3588,134.7613,2,19170001
170,68.3501,134.773,2,19170001
170,66.1486,76.9446,3,19114002
170,65.9049,77.2391,3,19154004
170,66.3806,76.8638,3,19158001
170,66.1044,76.8359,3,19114002
170,66.3849,76.8644,3,19158001
170,66.145,76.9484,3,19114002
170,65.9052,77.2427,3,19154004
171,68.3506,134.7338,3,19170001
171,68.348,134.7727,3,19170001
171,68.3415,137.3017,3,19170002
171,68.3386,137.3364,3,19170002
171,68.3015,137.3869,3,19170002
171,68.2968,137.377,3,19170002
171,68.3319,137.3149,3,19170002
171,68.3407,137.2995,3,19170002
171,68.3366,137.2997,3,19170002
171,65.7408,138.5359,1,19171001
171,68.3448,134.7686,3,19170001
171,68.3542,134.7524,3,19170001
171,68.3439,137.3172,3,19170002
171,68.3012,137.3755,3,19170002
171,68.293,137.4068,3,19170002
171,68.3514,134.7412,3,19170001
171,68.3443,134.7705,3,19170001
171,65.7419,138.5389,2,19171001
171,68.3435,134.7476,3,19170001
171,68.3541,134.7414,3,19170001
171,65.7374,138.5482,2,19171001
171,65.7353,138.5156,2,19171001
171,66.1395,76.9327,3,19114002
171,66.1387,76.9247,3,19114002
171,66.3823,76.8671,3,19158001
171,65.0841,78.3368,3,19155001
171,66.3847,76.8642,3,19158001
171,66.1464,76.9553,3,19114002
171,65.9105,77.2467,3,19154004
171,65.0866,78.3177,3,19155001
171,66.3798,76.8722,3,19158001
171,66.3767,76.8509,3,19158001
171,65.0895,78.3381,3,19155001
171,65.7769,80.447,3,19147009
171,65.9042,77.2355,3,19154004
171,66.1391,76.9353,3,19114002
171,66.1422,76.9564,3,19114002
171,66.1445,76.9226,3,19114002
171,68.3446,134.7608,3,19170001
171,66.3828,76.8462,3,19158001
171,66.1467,76.9408,3,19114002
171,65.9088,77.2428,3,19154004
171,66.1477,76.9701,3,19149002
171,66.146,76.9497,3,19114002
171,65.9101,77.2463,3,19154004
172,66.8227,138.1595,1,19172001
172,66.8125,138.157,2,19172001
172,66.8167,138.1488,2,19172001
172,66.8137,138.1466,2,19172001
172,67.1783,138.3488,1,19172003
172,67.1746,138.3704,2,19172003
172,66.8912,138.0654,1,19172004
172,66.3807,137.8321,1,19172005
172,65.4454,151.1418,1,19172002
172,65.4428,151.1091,2,19172002
172,65.4454,151.1372,2,19172002
172,65.4429,151.1044,2,19172002
172,65.146,142.9901,1,19172006
172,67.1711,138.3654,2,19172003
172,67.1795,138.3568,2,19172003
172,66.8418,139.4504,1,19172007
172,66.3806,76.8538,3,19158001
172,66.3863,76.8629,3,19158001
172,66.1469,76.9289,3,19114002
172,65.903,77.231,3,19154004
172,65.9004,77.2589,3,19154004
172,66.1442,76.9581,3,19114002
172,66.1404,76.9577,3,19114002
172,65.8974,77.2185,3,19154004
172,66.1377,76.9538,3,19114002
172,66.1322,76.9257,3,19114002
172,66.3834,76.8603,3,19158001
172,65.0828,78.334,3,19155001
172,69.3761,88.1071,3,19114003
172,69.3609,88.1494,3,19114003
172,66.3815,76.8752,3,19158001
172,66.1354,76.963,3,19114002
172,66.1456,76.9272,3,19114002
172,65.0879,78.3229,3,19155001
172,66.1356,76.9134,3,19114002
172,65.8977,77.2516,3,19154004
172,66.1381,76.9477,3,19114002
172,66.381,76.8573,3,19158001
172,65.5221,138.4391,1,19172008
172,66.1409,76.9145,3,19114002
172,66.1299,76.9366,3,19114002
172,66.3838,76.8518,3,19158001
172,66.1459,76.9583,3,19114002
172,66.1415,76.9354,3,19114002
172,65.8999,77.2394,3,19154004
172,65.9086,77.2293,3,19154004
172,66.1493,76.9206,3,19114002
172,66.148,76.9394,3,19114002
172,65.9054,77.2519,3,19154004
172,66.1453,76.9638,3,19114002
172,66.1466,76.9698,3,19149002
173,65.4495,151.1423,3,19172002
173,65.4413,151.1399,3,19172002
173,65.4445,151.1314,3,19172002
173,65.4496,151.1178,3,19172002
173,65.4411,151.1094,3,19172002
173,65.4505,151.1339,3,19172002
173,65.4468,151.1129,3,19172002
173,65.4445,151.1157,3,19172002
173,67.7263,83.56,1,19173002
173,66.3851,76.8698,3,19158001
173,66.144,76.9412,3,19114002
173,66.1289,76.9271,3,19114002
173,66.136,76.9189,3,19114002
173,65.0866,78.3434,3,19155001
173,66.3888,76.8596,3,19158001
173,65.9013,77.2496,3,19154004
173,66.1488,76.9474,3,19114002
173,66.2111,77.216,3,19149001
173,66.1453,76.9684,3,19149002
173,67.8925,75.7732,1,19173001
173,65.9049,77.2286,3,19154004
173,65.0852,78.3363,3,19155001
173,66.1434,76.9646,3,19114002
173,67.8882,75.762,2,19173001
173,65.9042,77.2308,3,19154004
173,66.1398,76.9433,3,19114002
173,66.3814,76.8727,3,19158001
173,66.3778,76.8514,3,19158001
173,66.38,76.8659,3,19158001
173,66.1471,76.955,3,19114002
173,66.1424,76.9335,3,19114002
173,66.1356,76.9106,3,19114002
173,65.4083,151.1705,3,19172002
173,65.4056,151.1477,3,19172002
173,65.4127,151.1609,3,19172002
173,65.4218,151.1546,3,19172002
173,65.4581,151.1296,3,19172002
173,65.4554,151.1068,3,19172002
173,65.5012,138.4745,3,19172008
173,69.3622,88.1194,3,19114003
173,66.0922,76.8382,3,19114002
173,66.1435,76.9353,3,19114002
173,65.9084,77.2455,3,19154004
173,66.1462,76.9591,3,19114002
173,66.3847,76.8492,3,19158001
173,65.415,151.1633,3,19172002
173,66.3846,76.8631,3,19158001
173,66.146,76.9547,3,19114002
174,65.4215,151.1962,3,19172002
174,65.4569,151.1147,3,19172002
174,65.4219,151.178,3,19172002
174,65.4561,151.1026,3,19172002
174,65.4587,151.1293,3,19172002
174,65.4194,151.1513,3,19172002
174,69.308,88.2248,3,19114003
174,66.1386,76.9644,3,19114002
174,65.9031,77.2409,3,19154004
